time,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r,delta_thrust,roll_torque,pitch_torque,yaw_torque,f0,f1,f2,f3,target_x,target_y,target_z,distance
5.599999999999988,-0.2440875505294096,-3.4033416927403484,0.9470324265876758,-2.482329419761687,0.3278530525980461,-0.049614566485893796,-0.2336732445020484,0.17701358953239904,-0.0811444221107934,0.07210373607932917,0.4742872558191723,0.005245072823239208,1.1859804663740319,0.16732324961668535,-0.3253571651317084,0.015215726399302318,11.041140857102889,8.546001296212477,7.2512915128844755,9.76164680017419,0.0,0.0,1.5,3.4566004320883983
5.649999999999988,-0.36400348498280954,-3.3811010716127767,0.9443229094640405,-2.398318689067999,0.4448124225514327,-0.054190342472706376,-0.2269755806900138,0.19802594379292465,-0.08207410866718116,0.09685793572156534,0.42958907123544876,0.0053394011505847865,1.200844611429428,0.15777839025786503,-0.3554717350057683,0.015387646815608082,11.123928184475119,8.397224046300092,7.175850297831787,9.917942082822425,0.0,0.0,1.5,3.445739401418396
5.699999999999988,-0.4791666958382532,-3.3531834741372926,0.9413336779811461,-2.3032642171088735,0.5583519495096834,-0.059784629657888555,-0.21923874060457102,0.21644992528524692,-0.0833330867894423,0.1204219741715375,0.37974542782041826,0.0055169523969419,1.2178575997060306,0.14576365984476003,-0.37464772125617524,0.015616955717462352,11.155667396000739,8.281570325735045,7.152502925993543,10.0422169519767,0.0,0.0,1.5,3.433008621163959
5.749999999999988,-0.5890879481533577,-3.3197844629739093,0.9380207455598847,-2.1984250463020905,0.6679802232676657,-0.0662586484252281,-0.2105531870614695,0.2321128534997659,-0.08491794885602162,0.14239732604175398,0.3264015412143831,0.005776526896304887,1.2368715050748218,0.13187073442888422,-0.3838062849391646,0.015903083044450348,11.142140256923165,8.197735760451815,7.175393954092021,10.13570153360782,0.0,0.0,1.5,3.418159471657747
5.799999999999987,-0.6933456338329212,-3.2811210790390626,0.9343506762544378,-2.08515371359127,0.7732676786969339,-0.07340138610893776,-0.20102563697962397,0.24491873075604487,-0.08680842001425279,0.16247274933434647,0.271077042108003,0.006110445123040424,1.257603205701414,0.11666853010960006,-0.38396779666223313,0.016242675136510613,11.089389466379044,8.143912368083969,7.2383407989034065,10.200060572334992,0.0,0.0,1.5,3.400947347537661
5.849999999999987,-0.7915884442928299,-3.237428675838984,0.930303426172907,-1.9648562091981736,0.8738480640015744,-0.0809450016306168,-0.19077531041590062,0.25484125040836675,-0.08896942550907427,0.1804212808962749,0.21514925644728833,0.006506066485571191,1.279654427449961,0.10069366840526144,-0.37621909642227314,0.016629884918513457,11.003561000354148,8.117882893411304,7.335001270911575,10.237309262772934,0.0,0.0,1.5,3.381140470686308
5.899999999999987,-0.8835362943476244,-3.1889577974323426,0.9258742755592689,-1.8389570010958889,0.9694175681328243,-0.08858301227276044,-0.1799295571666705,0.26191622687011307,-0.09135415048405408,0.19609606483154904,0.15984137501668982,0.006947453370713609,1.3025378564046743,0.08443913384831536,-0.3616828644002352,0.017056842480833268,10.890749092898462,8.11710163413707,7.459041414063458,10.249745715305684,0.0,0.0,1.5,3.3585277376699847
5.949999999999987,-0.9689797450414415,-3.135971184814338,0.9210748011033789,-1.7088690138763418,1.0597322523600905,-0.09598948911780036,-0.16861912711615448,0.266233623481744,-0.0939077381250465,0.20942468204555825,0.1062152296891,0.00741701133604732,1.3257065341736414,0.06834270922631935,-0.3414894263073696,0.017514249939990317,10.756850515418753,8.138765899562829,7.604295626698071,10.239894492493987,0.0,0.0,1.5,3.332925352329979
5.999999999999987,-1.0477781571476217,-3.0787409682212945,0.9159329146236953,-1.5759682421236043,1.1446043318608723,-0.10283772959367221,-0.15697343960924698,0.26792935320455935,-0.09657122485109235,0.22040184556700393,0.05516834554407532,0.00789697171897795,1.348584010352213,0.05277685738371522,-0.3167513313425216,0.017992032915727804,10.6074352586908,8.179882572513883,7.764910730027442,10.210455449120087,0.0,0.0,1.5,3.3041821039736643
6.0499999999999865,-1.1198567860795021,-3.017546080976375,0.910492055252543,-1.4415725786376088,1.2238977448983945,-0.10881718742304702,-0.14511622477057992,0.2671770290534018,-0.09928532033479531,0.22908055832467925,0.007434887046328868,0.008370623043324234,1.370593127252148,0.03804148690358536,-0.28854102765045886,0.018479979881818504,10.447639881281214,8.237333504680132,7.935466692403951,10.16425304888685,0.0,0.0,1.5,3.2721832450314516
6.099999999999986,-1.1852030072390483,-2.9526699137189487,0.9048096662811593,-1.3069244231909227,1.2975233451485213,-0.11364777942767246,-0.1331618605810078,0.26417984116692916,-0.10199370305767638,0.23556205122407037,-0.036409933671796416,0.008823238726127449,1.3911817859771958,0.02436056866500566,-0.25787191216959526,0.018968309839506568,10.282087910705963,8.307941972013447,8.11106882736288,10.104183075894904,0.0,0.0,1.5,3.2368529965233037
6.149999999999986,-1.2438618411707478,-2.8843982154289485,0.8989551151501802,-1.1731766786339914,1.3654339658000048,-0.11709102261958204,-0.12121263176292672,0.2591627311896188,-0.10464560378771778,0.239984989849445,-0.07594246290929593,0.009242686811339856,1.4098445370905106,0.011882978501662231,-0.225682947530652,0.01944812560205912,10.114839202996398,8.388540592484722,8.287409002747827,10.033155738861565,0.0,0.0,1.5,3.1981557652332255
6.199999999999986,-1.295930931646264,-2.8130172386641523,0.8930072271077301,-1.0413818095103222,1.4276195352959231,-0.11895776084900334,-0.10935701553511086,0.2523650197774276,-0.10719756751438192,0.24251453211514587,-0.11088073616160486,0.009619739374728053,1.4261393138589207,0.0006873548903367455,-0.19282692423320322,0.01991173042479347,9.949367584795223,8.476039417444518,8.460796206921838,9.954036104697337,0.0,0.0,1.5,3.156096194820857
6.249999999999986,-1.3415551171612343,-2.73881212000802,0.8870516019528961,-0.9124837102994077,1.4841023731226421,-0.11911250309667887,-0.09766898054128735,0.24403361944916963,-0.10961439638125446,0.24333182857270177,-0.1410726623261539,0.009948122548223469,1.439699053596502,-0.009209714779006718,-0.16006231450847683,0.020352805587074207,9.788563868654164,8.567491698305572,8.628159255350548,9.869584231286213,0.0,0.0,1.5,3.11071819677592
6.299999999999986,-1.380920726636448,-2.662065482169717,0.8811778716062905,-0.7873121895042745,1.534932756766061,-0.11747460693211309,-0.08620818833160644,0.2344169346705829,-0.11186936479085523,0.2426244904642112,-0.16648279019247547,0.010224361917408248,1.4502383150264153,-0.01784316700936114,-0.12804853181799972,0.02076646258468225,9.634759750835967,8.660154275836002,8.7870261753849,9.782398112969547,0.0,0.0,1.5,3.062103118969599
6.349999999999985,-1.4142497222913541,-2.5830562409704263,0.8754770367335745,-0.666579913098122,1.5801848239858174,-0.11401669745431997,-0.07502092239512206,0.22375951722268544,-0.11394385419882519,0.24057842869738988,-0.18717816675807739,0.010447482874210528,1.4575552868942965,-0.025287693274134174,-0.09734429344046251,0.02114919407251721,9.48976729307594,8.751539632877869,8.935485753334952,9.694862607605536,0.0,0.0,1.5,3.010367212262404
6.399999999999985,-1.441793805493572,-2.5020585982540697,0.8700389959887159,-0.5508816640443559,1.6199528543271313,-0.10876081489717082,-0.06414153978280111,0.2122975110984639,-0.11582657850097214,0.237371315968201,-0.20331375965149362,0.010618622968563252,1.4615297918371326,-0.03164577463728221,-0.0684086958022678,0.021498752367832726,9.354928610501885,8.839457249745278,9.072136909232762,9.609107022357202,0.0,0.0,1.5,2.955658551529872
6.449999999999985,-1.4638285938160522,-2.4193412003776134,0.8649503541494621,-0.44069576644960584,1.6543479575291276,-0.10177283678507676,-0.053594240083292256,0.20025489039114983,-0.11751256678945449,0.2331677697943441,-0.21511786417799011,0.010740605621760446,1.4621180215516367,-0.037036393927232646,-0.04160455978653379,0.021813984072008102,9.231170878059526,8.922042794814502,9.196031140680287,9.526973207997322,0.0,0.0,1.5,2.898153558494264
6.499999999999985,-1.4806479687811078,-2.335166441257723,0.8602925676927334,-0.3363874993011118,1.6834951823978095,-0.09315572913457304,-0.04339496762745691,0.18784046789057368,-0.11900204719548195,0.22811621647823227,-0.22287785398975715,0.010817514075320639,1.4593448006725271,-0.04158506602844317,-0.017203586510722832,0.022094645678175227,9.119062617526586,8.99777465951396,9.306612459970589,9.449995063661389,0.0,0.0,1.5,2.8380532614419054
6.549999999999985,-1.4925586834282345,-2.2497898889157666,0.8561404600231194,-0.2382142929425335,1.7075310468391258,-0.08304215339228094,-0.03355329627598428,0.1752456323077866,-0.12029934256345991,0.22234728774316562,-0.22692656829484298,0.010854293212422966,1.4532941767859735,-0.04541558028279116,0.004607121842048567,0.02234121948993438,9.01886823115155,9.065478239681504,9.40365824749647,9.379389458456448,0.0,0.0,1.5,2.7755794124765885
6.5999999999999845,-1.499875306858339,-2.1634598150265516,0.852561115013287,-0.1463324686020906,1.7266014777842997,-0.07158690019664737,-0.02407418416009251,0.16264275819316343,-0.1214118534336449,0.21597352823517438,-0.22762956263395007,0.010856396441724123,1.444099084245246,-0.04864362500017324,0.02371758453391201,0.02255474313789292,8.93059874091497,9.124319070437089,9.487223429638703,9.31605784325448,0.0,0.0,1.5,2.7109705673708366
6.649999999999984,-1.5029155695278702,-2.076416808087947,0.849613137686046,-0.06080525339062337,1.7408601387720957,-0.05895954654482116,-0.014959522604026622,0.1501842240581293,-0.1223491716078101,0.20909015243425447,-0.22537338838702267,0.01082948612941926,1.4319307427142909,-0.05137228319457057,0.040086865453407575,0.022736660408318312,8.854057564238115,9.173786397930026,9.55758947691487,9.260597303631279,0.0,0.0,1.5,2.6444782170987926
6.699999999999984,-1.5019961587511699,-1.9888934524248392,0.8473462552815451,0.01838821553400649,1.750467113262153,-0.04533764809001806,-0.00620943572502008,0.13800196998751454,-0.12312234146327863,0.20177657894618184,-0.22055501090304008,0.01077918950963417,1.4169883406084987,-0.0536892582117842,0.05373469732436663,0.02288869654491388,8.788880851261471,9.213669025105975,9.615218970770322,9.213319493470728,0.0,0.0,1.5,2.5763630443896464
6.749999999999984,-1.4974289991919811,-1.9011140572412644,0.8458012207434836,0.09134319118377476,1.755587903671496,-0.03090069076122859,0.002176686656417548,0.1262075250911171,-0.12374326725420498,0.19409848186049825,-0.21357242883136118,0.010710907587961687,1.3994894310286181,-0.055665605779039555,0.06473305083962136,0.02301275786034608,8.73457241206645,9.244025335916787,9.660715924517687,9.174275758527694,0.0,0.0,1.5,2.5068913636298955
6.799999999999984,-1.489518038684339,-1.8132944222441123,0.8450099736398899,0.15821921015284346,1.7563926999430413,-0.015824942071873682,0.010199420355263108,0.11489243652617788,-0.1242242526235935,0.18611012573093086,-0.20481651818282642,0.01062967199172987,1.3796613440539356,-0.05735570762764511,0.07319784096242202,0.023110853366668405,8.690533589633096,9.265149331411985,9.694791655710537,9.143286767298315,0.0,0.0,1.5,2.436331788558132
6.849999999999984,-1.4785565460706374,-1.7256416288757226,0.8449960102789499,0.21922985227403213,1.7530558673677943,-0.00027926721880122685,0.017858785902288517,0.1041290347316631,-0.12457765237879612,0.1778567863521813,-0.19466409342463017,0.01054004359712788,1.3577338029650652,-0.05879821154071764,0.07928091809394411,0.023185035027672402,8.656088616466418,9.277534350087516,9.718235767502277,9.119975068908852,0.0,0.0,1.5,2.3649521597249454
